form_id,time,time_since_prev,obs_v,obs_c,lemma_id,principal_part_id,dialect_group
vlièhen_3,1190,15.0,1,0,15,3,Upper German
vlièhen_3,1190,0.0,1,0,15,3,Upper German
vlièhen_3,1195,5.0,0,0,15,3,Upper German
vlièhen_3,1200,5.0,1,0,15,3,Upper German
vlièhen_3,1200,0.0,1,0,15,3,Upper German
vlièhen_3,1225,25.0,0,0,15,3,Upper German
vlièhen_3,1225,0.0,0,0,15,3,Upper German
vlièhen_3,1225,0.0,1,0,15,3,Upper German
vlièhen_3,1225,0.0,1,0,15,3,Central German
vlièhen_3,1225,0.0,1,0,15,3,Upper German
vlièhen_3,1225,0.0,1,0,15,3,Upper German
vlièhen_3,1250,25.0,1,0,15,3,Upper German
vlièhen_3,1250,0.0,0,0,15,3,Upper German
vlièhen_3,1250,0.0,1,0,15,3,Upper German
vlièhen_3,1250,0.0,0,0,15,3,Upper German
vlièhen_3,1269,19.0,0,0,15,3,Central German
vlièhen_3,1272,3.0,0,0,15,3,Upper German
vlièhen_3,1274,2.0,0,0,15,3,Upper German
vlièhen_3,1274,0.0,0,0,15,3,Upper German
vlièhen_3,1301,27.0,1,0,15,3,Upper German
vlièhen_3,1301,0.0,1,0,15,3,Upper German
vlièhen_3,1325,24.0,0,0,15,3,Upper German
vlièhen_3,1325,0.0,1,0,15,3,Central German
vlièhen_3,1325,0.0,1,0,15,3,Central German
vlièhen_3,1325,0.0,1,0,15,3,Central German
vlièhen_3,1325,0.0,0,0,15,3,Central German
vlièhen_3,1330,5.0,1,0,15,3,Upper German
vlièhen_3,1340,10.0,1,0,15,3,Upper German
vlièhen_3,1340,0.0,1,0,15,3,Upper German
vlièhen_4,1150,0.0,1,0,15,4,Upper German
vlièhen_4,1190,40.0,1,0,15,4,Upper German
vlièhen_4,1270,80.0,1,0,15,4,Central German
vlièhen_4,1276,6.0,1,0,15,4,Upper German
vlièhen_4,1295,19.0,0,0,15,4,Central German
vlièhen_4,1328,33.0,1,0,15,4,Upper German
vlièhen_4,1350,22.0,1,0,15,4,Central German
vrièsen_1,1063,0.0,1,1,16,1,Central German
vrièsen_1,1130,67.0,1,1,16,1,Upper German
vrièsen_1,1150,20.0,1,1,16,1,Upper German
vrièsen_1,1300,150.0,1,1,16,1,Upper German
vrièsen_1,1300,0.0,1,1,16,1,Upper German
vrièsen_2,1225,0.0,1,0,16,2,Upper German
vrièsen_2,1250,25.0,1,1,16,2,Upper German
vrièsen_2,1325,75.0,1,1,16,2,Central German
vrièsen_4,1190,0.0,1,1,16,4,Upper German
vrièsen_4,1200,10.0,1,1,16,4,Upper German
vrièsen_4,1225,25.0,1,1,16,4,Upper German
vrièsen_4,1250,25.0,1,1,16,4,Upper German
vrièsen_4,1347,97.0,1,1,16,4,Upper German
zeihen_1,1392,0.0,1,1,17,1,Upper German
zeihen_1,1396,4.0,1,1,17,1,Central German
zeihen_1,1400,4.0,1,1,17,1,Upper German
zeihen_1,1463,63.0,1,1,17,1,Upper German
zeihen_1,1475,12.0,1,1,17,1,Central German
zeihen_1,1475,0.0,1,1,17,1,Central German
zeihen_1,1475,0.0,1,1,17,1,Upper German
zeihen_1,1486,11.0,1,1,17,1,Upper German
zeihen_1,1498,12.0,1,1,17,1,Upper German
zeihen_1,1525,27.0,1,1,17,1,Central German
zeihen_1,1525,0.0,1,1,17,1,Upper German
zeihen_1,1525,0.0,1,1,17,1,Upper German
zeihen_1,1525,0.0,1,1,17,1,Central German
zeihen_1,1525,0.0,1,1,17,1,Central German
zeihen_1,1550,25.0,1,0,17,1,Upper German
zeihen_1,1551,1.0,1,1,17,1,Central German
zeihen_1,1556,5.0,1,1,17,1,Upper German
zeihen_1,1556,0.0,1,1,17,1,Upper German
zeihen_1,1573,17.0,1,1,17,1,Upper German
zeihen_1,1578,5.0,1,1,17,1,Upper German
zeihen_1,1586,8.0,1,1,17,1,Central German
zeihen_1,1587,1.0,1,1,17,1,Upper German
zeihen_1,1607,20.0,1,1,17,1,Upper German
zeihen_1,1684,77.0,1,1,17,1,Upper German
zeihen_2,1392,0.0,1,1,17,2,Upper German
zeihen_2,1490,98.0,0,0,17,2,Upper German
zeihen_2,1578,88.0,1,1,17,2,Upper German
zeihen_4,1400,0.0,1,1,17,4,Upper German
zeihen_4,1450,50.0,1,1,17,4,Upper German
zeihen_4,1490,40.0,1,1,17,4,Upper German
zeihen_4,1660,170.0,1,1,17,4,Upper German
zeihen_4,1678,18.0,1,0,17,4,Upper German
ziehen_1,1325,0.0,1,1,18,1,Low German
ziehen_1,1325,0.0,1,1,18,1,Upper German
ziehen_1,1325,0.0,1,1,18,1,Upper German
ziehen_1,1325,0.0,1,1,18,1,Upper German
ziehen_1,1325,0.0,1,1,18,1,Upper German
ziehen_1,1375,50.0,1,1,18,1,Low German
ziehen_1,1375,0.0,1,1,18,1,Upper German
ziehen_1,1378,3.0,1,0,18,1,Central German
ziehen_1,1378,0.0,1,0,18,1,Central German
ziehen_1,1384,6.0,1,1,18,1,Upper German
ziehen_1,1384,0.0,1,1,18,1,Upper German
ziehen_1,1390,6.0,1,0,18,1,Upper German
ziehen_1,1390,0.0,1,1,18,1,Upper German
ziehen_1,1390,0.0,1,1,18,1,Upper German
ziehen_1,1390,0.0,1,1,18,1,Upper German
ziehen_1,1392,2.0,1,1,18,1,Upper German
ziehen_1,1392,0.0,1,1,18,1,Upper German
ziehen_1,1392,0.0,1,1,18,1,Upper German
ziehen_1,1396,4.0,1,1,18,1,Central German
ziehen_1,1400,4.0,1,1,18,1,Upper German
ziehen_1,1400,0.0,1,1,18,1,Upper German
ziehen_1,1400,0.0,1,1,18,1,Upper German
ziehen_1,1450,50.0,0,0,18,1,Central German
ziehen_1,1450,0.0,1,1,18,1,Upper German
ziehen_1,1463,13.0,1,1,18,1,Upper German
ziehen_1,1463,0.0,1,1,18,1,Upper German
ziehen_1,1463,0.0,1,1,18,1,Upper German
ziehen_1,1463,0.0,1,1,18,1,Upper German
ziehen_1,1475,12.0,1,1,18,1,Upper German
ziehen_1,1475,0.0,1,1,18,1,Upper German
ziehen_1,1475,0.0,0,0,18,1,Upper German
ziehen_1,1475,0.0,1,1,18,1,Upper German
ziehen_1,1475,0.0,1,1,18,1,Upper German
ziehen_1,1475,0.0,1,1,18,1,Upper German
ziehen_1,1475,0.0,1,1,18,1,Central German
ziehen_1,1475,0.0,1,1,18,1,Central German
ziehen_1,1475,0.0,1,1,18,1,Upper German
ziehen_1,1475,0.0,1,1,18,1,Upper German
ziehen_1,1475,0.0,0,1,18,1,Central German
ziehen_1,1475,0.0,1,1,18,1,Central German
ziehen_1,1475,0.0,1,1,18,1,Central German
ziehen_1,1485,10.0,0,1,18,1,Upper German
ziehen_1,1485,0.0,1,1,18,1,Upper German
ziehen_1,1486,1.0,1,1,18,1,Upper German
ziehen_1,1486,0.0,1,1,18,1,Upper German
ziehen_1,1486,0.0,1,1,18,1,Upper German
ziehen_1,1486,0.0,1,1,18,1,Upper German
ziehen_1,1486,0.0,1,1,18,1,Upper German
ziehen_1,1497,11.0,1,1,18,1,Upper German
ziehen_1,1497,0.0,1,1,18,1,Upper German
ziehen_1,1497,0.0,1,1,18,1,Upper German
ziehen_1,1497,0.0,1,1,18,1,Upper German
ziehen_1,1497,0.0,0,1,18,1,Upper German
ziehen_1,1497,0.0,1,1,18,1,Upper German
ziehen_1,1498,1.0,1,1,18,1,Upper German
ziehen_1,1498,0.0,1,1,18,1,Upper German
ziehen_1,1498,0.0,1,1,18,1,Upper German
ziehen_1,1498,0.0,1,1,18,1,Upper German
ziehen_1,1525,27.0,1,1,18,1,Central German
ziehen_1,1525,0.0,1,0,18,1,Upper German
ziehen_1,1525,0.0,1,1,18,1,Central German
ziehen_1,1525,0.0,1,1,18,1,Central German
ziehen_1,1546,21.0,0,0,18,1,Central German
ziehen_1,1546,0.0,1,1,18,1,Upper German
ziehen_1,1549,3.0,1,0,18,1,Upper German
ziehen_1,1549,0.0,1,0,18,1,Upper German
ziehen_1,1550,1.0,1,1,18,1,Upper German
ziehen_1,1550,0.0,1,1,18,1,Upper German
ziehen_1,1551,1.0,1,1,18,1,Central German
ziehen_1,1556,5.0,1,1,18,1,Upper German
ziehen_1,1556,0.0,1,1,18,1,Upper German
ziehen_1,1556,0.0,1,1,18,1,Upper German
ziehen_1,1556,0.0,1,1,18,1,Upper German
ziehen_1,1556,0.0,1,1,18,1,Central German
ziehen_1,1557,1.0,1,1,18,1,Upper German
ziehen_1,1557,0.0,1,1,18,1,Upper German
ziehen_1,1557,0.0,1,1,18,1,Upper German
ziehen_1,1566,9.0,0,1,18,1,Upper German
ziehen_1,1567,1.0,1,0,18,1,Upper German
ziehen_1,1568,1.0,1,0,18,1,Upper German
ziehen_1,1578,10.0,1,1,18,1,Upper German
ziehen_1,1578,0.0,1,1,18,1,Upper German
ziehen_1,1578,0.0,1,1,18,1,Upper German
ziehen_1,1581,3.0,1,1,18,1,Upper German
ziehen_1,1581,0.0,1,1,18,1,Upper German
ziehen_1,1582,1.0,1,1,18,1,Upper German
ziehen_1,1582,0.0,1,1,18,1,Upper German
ziehen_1,1586,4.0,1,1,18,1,Upper German
ziehen_1,1586,0.0,1,1,18,1,Upper German
ziehen_1,1587,1.0,1,1,18,1,Upper German
ziehen_1,1587,0.0,1,1,18,1,Upper German
ziehen_1,1588,1.0,1,1,18,1,Central German
ziehen_1,1595,7.0,0,0,18,1,Upper German
ziehen_1,1599,4.0,1,1,18,1,Central German
ziehen_1,1599,0.0,1,1,18,1,Central German
ziehen_1,1604,5.0,1,1,18,1,Upper German
ziehen_1,1606,2.0,1,1,18,1,Central German
ziehen_1,1608,2.0,1,1,18,1,Upper German
ziehen_1,1609,1.0,0,0,18,1,Upper German
ziehen_1,1609,0.0,1,1,18,1,Upper German
ziehen_1,1612,3.0,1,1,18,1,Upper German
ziehen_1,1650,38.0,1,1,18,1,Upper German
ziehen_1,1653,3.0,1,1,18,1,Central German
ziehen_1,1653,0.0,1,0,18,1,Central German
ziehen_1,1653,0.0,1,1,18,1,Central German
ziehen_1,1653,0.0,1,1,18,1,Central German
ziehen_1,1658,5.0,0,1,18,1,Upper German
ziehen_1,1660,2.0,1,1,18,1,Upper German
ziehen_1,1664,4.0,1,1,18,1,Central German
ziehen_1,1664,0.0,1,1,18,1,Central German
ziehen_1,1664,0.0,1,1,18,1,Central German
ziehen_1,1664,0.0,0,1,18,1,Central German
ziehen_1,1668,4.0,1,1,18,1,Upper German
ziehen_1,1668,0.0,1,1,18,1,Upper German
ziehen_1,1678,10.0,0,1,18,1,Central German
ziehen_1,1678,0.0,1,1,18,1,Central German
ziehen_1,1680,2.0,0,1,18,1,Upper German
ziehen_1,1681,1.0,0,1,18,1,Central German
ziehen_1,1681,0.0,1,1,18,1,Central German
ziehen_1,1684,3.0,1,1,18,1,Upper German
ziehen_1,1684,0.0,1,1,18,1,Upper German
ziehen_1,1684,0.0,1,1,18,1,Upper German
ziehen_1,1684,0.0,0,1,18,1,Upper German
ziehen_1,1684,0.0,1,1,18,1,Upper German
ziehen_1,1698,14.0,0,1,18,1,Upper German
ziehen_2,1325,0.0,0,1,18,2,Upper German
ziehen_2,1360,35.0,1,1,18,2,Upper German
ziehen_2,1378,18.0,1,1,18,2,Central German
ziehen_2,1392,14.0,1,1,18,2,Upper German
ziehen_2,1400,8.0,1,1,18,2,Upper German
ziehen_2,1400,0.0,1,1,18,2,Upper German
ziehen_2,1450,50.0,1,1,18,2,Upper German
ziehen_2,1450,0.0,1,1,18,2,Upper German
ziehen_2,1475,25.0,1,1,18,2,Central German
ziehen_2,1486,11.0,1,1,18,2,Upper German
ziehen_2,1486,0.0,1,1,18,2,Upper German
ziehen_2,1490,4.0,1,1,18,2,Upper German
ziehen_2,1497,7.0,1,1,18,2,Upper German
ziehen_2,1497,0.0,1,1,18,2,Upper German
ziehen_2,1557,60.0,1,0,18,2,Upper German
ziehen_2,1578,21.0,1,0,18,2,Upper German
ziehen_2,1587,9.0,1,0,18,2,Upper German
ziehen_2,1599,12.0,1,0,18,2,Central German
ziehen_2,1650,51.0,1,0,18,2,Upper German
ziehen_2,1650,0.0,1,0,18,2,Upper German
ziehen_2,1660,10.0,1,0,18,2,Upper German
ziehen_2,1668,8.0,1,0,18,2,Upper German
ziehen_2,1678,10.0,1,0,18,2,Upper German
ziehen_3,1325,0.0,1,1,18,3,Low German
ziehen_3,1325,0.0,0,1,18,3,Low German
ziehen_3,1325,0.0,1,1,18,3,Upper German
ziehen_3,1325,0.0,0,1,18,3,Upper German
ziehen_3,1325,0.0,0,1,18,3,Upper German
ziehen_3,1350,25.0,1,1,18,3,Upper German
ziehen_3,1350,0.0,1,1,18,3,Upper German
ziehen_3,1350,0.0,1,1,18,3,Upper German
ziehen_3,1350,0.0,0,1,18,3,Upper German
ziehen_3,1350,0.0,1,1,18,3,Upper German
ziehen_3,1350,0.0,0,1,18,3,Upper German
ziehen_3,1350,0.0,1,1,18,3,Upper German
ziehen_3,1350,0.0,0,1,18,3,Upper German
ziehen_3,1375,25.0,0,1,18,3,Low German
ziehen_3,1375,0.0,1,1,18,3,Upper German
ziehen_3,1375,0.0,1,1,18,3,Upper German
ziehen_3,1375,0.0,1,1,18,3,Upper German
ziehen_3,1375,0.0,1,1,18,3,Upper German
ziehen_3,1375,0.0,1,1,18,3,Upper German
ziehen_3,1375,0.0,0,1,18,3,Upper German
ziehen_3,1375,0.0,1,1,18,3,Upper German
ziehen_3,1375,0.0,0,1,18,3,Upper German
ziehen_3,1375,0.0,1,1,18,3,Upper German
ziehen_3,1384,9.0,0,1,18,3,Upper German
ziehen_3,1384,0.0,1,1,18,3,Upper German
ziehen_3,1392,8.0,1,1,18,3,Upper German
ziehen_3,1392,0.0,0,0,18,3,Upper German
ziehen_3,1392,0.0,1,1,18,3,Upper German
ziehen_3,1392,0.0,1,1,18,3,Upper German
ziehen_3,1396,4.0,0,1,18,3,Central German
ziehen_3,1400,4.0,1,1,18,3,Upper German
ziehen_3,1400,0.0,1,1,18,3,Upper German
ziehen_3,1450,50.0,0,1,18,3,Central German
ziehen_3,1450,0.0,1,1,18,3,Upper German
ziehen_3,1450,0.0,1,1,18,3,Upper German
ziehen_3,1450,0.0,1,1,18,3,Upper German
ziehen_3,1450,0.0,1,1,18,3,Upper German
ziehen_3,1450,0.0,1,1,18,3,Upper German
ziehen_3,1450,0.0,1,1,18,3,Upper German
ziehen_3,1450,0.0,1,1,18,3,Upper German
ziehen_3,1475,25.0,1,1,18,3,Upper German
ziehen_3,1475,0.0,0,1,18,3,Upper German
ziehen_3,1475,0.0,1,1,18,3,Upper German
ziehen_3,1475,0.0,1,0,18,3,Upper German
ziehen_3,1475,0.0,1,1,18,3,Upper German
ziehen_3,1475,0.0,1,1,18,3,Upper German
ziehen_3,1475,0.0,1,1,18,3,Upper German
ziehen_3,1475,0.0,1,1,18,3,Upper German
ziehen_3,1475,0.0,1,1,18,3,Upper German
ziehen_3,1475,0.0,1,1,18,3,Upper German
ziehen_3,1475,0.0,1,1,18,3,Upper German
ziehen_3,1475,0.0,1,1,18,3,Upper German
ziehen_3,1475,0.0,1,1,18,3,Upper German
ziehen_3,1475,0.0,1,1,18,3,Upper German
ziehen_3,1475,0.0,1,1,18,3,Upper German
ziehen_3,1475,0.0,1,0,18,3,Upper German
ziehen_3,1475,0.0,1,1,18,3,Upper German
ziehen_3,1475,0.0,1,1,18,3,Upper German
ziehen_3,1475,0.0,1,1,18,3,Upper German
ziehen_3,1475,0.0,1,1,18,3,Upper German
ziehen_3,1475,0.0,1,1,18,3,Upper German
ziehen_3,1475,0.0,1,0,18,3,Upper German
ziehen_3,1475,0.0,1,1,18,3,Upper German
ziehen_3,1475,0.0,1,1,18,3,Upper German
ziehen_3,1475,0.0,0,1,18,3,Upper German
ziehen_3,1475,0.0,1,1,18,3,Upper German
ziehen_3,1475,0.0,1,1,18,3,Upper German
ziehen_3,1475,0.0,1,1,18,3,Upper German
ziehen_3,1475,0.0,1,0,18,3,Upper German
ziehen_3,1475,0.0,1,1,18,3,Low German
ziehen_3,1475,0.0,1,0,18,3,Upper German
ziehen_3,1475,0.0,1,1,18,3,Upper German
ziehen_3,1475,0.0,1,1,18,3,Upper German
ziehen_3,1475,0.0,0,1,18,3,Upper German
ziehen_3,1475,0.0,0,1,18,3,Upper German
ziehen_3,1475,0.0,0,1,18,3,Upper German
ziehen_3,1475,0.0,1,1,18,3,Upper German
ziehen_3,1475,0.0,1,1,18,3,Upper German
ziehen_3,1475,0.0,1,1,18,3,Upper German
ziehen_3,1475,0.0,1,1,18,3,Upper German
ziehen_3,1475,0.0,1,1,18,3,Upper German
ziehen_3,1475,0.0,0,1,18,3,Central German
ziehen_3,1475,0.0,0,1,18,3,Central German
ziehen_3,1475,0.0,1,1,18,3,Central German
ziehen_3,1475,0.0,0,1,18,3,Central German
ziehen_3,1475,0.0,1,1,18,3,Central German
ziehen_3,1475,0.0,0,1,18,3,Upper German
ziehen_3,1475,0.0,1,1,18,3,Upper German
ziehen_3,1475,0.0,1,1,18,3,Upper German
ziehen_3,1475,0.0,1,1,18,3,Upper German
ziehen_3,1475,0.0,0,1,18,3,Upper German
ziehen_3,1475,0.0,1,1,18,3,Upper German
ziehen_3,1475,0.0,1,1,18,3,Upper German
ziehen_3,1475,0.0,1,1,18,3,Upper German
ziehen_3,1475,0.0,1,1,18,3,Upper German
ziehen_3,1475,0.0,1,1,18,3,Upper German
ziehen_3,1475,0.0,1,1,18,3,Upper German
ziehen_3,1475,0.0,0,0,18,3,Upper German
ziehen_3,1475,0.0,1,1,18,3,Upper German
ziehen_3,1475,0.0,1,1,18,3,Upper German
ziehen_3,1475,0.0,1,1,18,3,Upper German
ziehen_3,1475,0.0,1,1,18,3,Upper German
ziehen_3,1475,0.0,1,1,18,3,Upper German
ziehen_3,1475,0.0,1,1,18,3,Upper German
ziehen_3,1475,0.0,1,1,18,3,Upper German
ziehen_3,1475,0.0,1,1,18,3,Upper German
ziehen_3,1475,0.0,0,1,18,3,Upper German
ziehen_3,1475,0.0,1,1,18,3,Upper German
ziehen_3,1475,0.0,1,1,18,3,Upper German
ziehen_3,1475,0.0,1,0,18,3,Upper German
ziehen_3,1475,0.0,1,1,18,3,Upper German
ziehen_3,1475,0.0,0,1,18,3,Central German
ziehen_3,1485,10.0,1,1,18,3,Upper German
ziehen_3,1485,0.0,1,1,18,3,Upper German
ziehen_3,1486,1.0,1,1,18,3,Upper German
ziehen_3,1486,0.0,1,1,18,3,Upper German
ziehen_3,1486,0.0,1,1,18,3,Upper German
ziehen_3,1498,12.0,0,1,18,3,Upper German
ziehen_3,1525,27.0,0,1,18,3,Central German
ziehen_3,1525,0.0,1,1,18,3,Central German
ziehen_3,1525,0.0,1,1,18,3,Upper German
ziehen_3,1525,0.0,0,1,18,3,Upper German
ziehen_3,1525,0.0,1,0,18,3,Upper German
ziehen_3,1525,0.0,0,1,18,3,Upper German
ziehen_3,1525,0.0,1,1,18,3,Upper German
ziehen_3,1525,0.0,1,1,18,3,Upper German
ziehen_3,1525,0.0,0,1,18,3,Central German
ziehen_3,1525,0.0,1,1,18,3,Central German
ziehen_3,1525,0.0,1,1,18,3,Central German
ziehen_3,1525,0.0,0,1,18,3,Central German
ziehen_3,1546,21.0,0,0,18,3,Central German
ziehen_3,1549,3.0,0,1,18,3,Central German
ziehen_3,1549,0.0,0,1,18,3,Upper German
ziehen_3,1550,1.0,1,1,18,3,Upper German
ziehen_3,1550,0.0,1,1,18,3,Upper German
ziehen_3,1550,0.0,1,1,18,3,Upper German
ziehen_3,1550,0.0,1,1,18,3,Upper German
ziehen_3,1551,1.0,1,1,18,3,Upper German
ziehen_3,1551,0.0,0,1,18,3,Central German
ziehen_3,1553,2.0,1,0,18,3,Central German
ziehen_3,1556,3.0,0,0,18,3,Upper German
ziehen_3,1556,0.0,1,1,18,3,Central German
ziehen_3,1557,1.0,1,1,18,3,Upper German
ziehen_3,1557,0.0,0,0,18,3,Upper German
ziehen_3,1578,21.0,0,1,18,3,Upper German
ziehen_3,1582,4.0,0,1,18,3,Upper German
ziehen_3,1599,17.0,0,1,18,3,Central German
ziehen_3,1599,0.0,0,0,18,3,Central German
ziehen_3,1599,0.0,0,0,18,3,Central German
ziehen_3,1611,12.0,0,1,18,3,Upper German
ziehen_3,1613,2.0,0,1,18,3,Upper German
ziehen_3,1613,0.0,0,1,18,3,Upper German
ziehen_3,1660,47.0,0,1,18,3,Upper German
ziehen_3,1660,0.0,0,1,18,3,Upper German
ziehen_3,1660,0.0,1,1,18,3,Upper German
ziehen_3,1668,8.0,0,1,18,3,Upper German
ziehen_3,1668,0.0,0,1,18,3,Upper German
ziehen_3,1678,10.0,0,0,18,3,Central German
ziehen_3,1698,20.0,1,0,18,3,Upper German
ziehen_3,1698,0.0,0,1,18,3,Upper German
ziehen_4,1325,0.0,1,1,18,4,Low German
ziehen_4,1325,0.0,1,1,18,4,Upper German
ziehen_4,1350,25.0,1,1,18,4,Upper German
ziehen_4,1350,0.0,1,1,18,4,Upper German
ziehen_4,1375,25.0,1,1,18,4,Upper German
ziehen_4,1375,0.0,1,1,18,4,Upper German
ziehen_4,1375,0.0,1,1,18,4,Upper German
ziehen_4,1378,3.0,1,1,18,4,Central German
ziehen_4,1384,6.0,1,1,18,4,Upper German
ziehen_4,1390,6.0,1,1,18,4,Upper German
ziehen_4,1400,10.0,1,1,18,4,Upper German
ziehen_4,1450,50.0,1,1,18,4,Low German
ziehen_4,1450,0.0,1,1,18,4,Upper German
ziehen_4,1463,13.0,1,1,18,4,Upper German
ziehen_4,1475,12.0,1,1,18,4,Upper German
ziehen_4,1475,0.0,1,1,18,4,Upper German
ziehen_4,1475,0.0,1,1,18,4,Upper German
ziehen_4,1475,0.0,1,1,18,4,Upper German
ziehen_4,1475,0.0,1,1,18,4,Upper German
ziehen_4,1475,0.0,1,1,18,4,Upper German
ziehen_4,1475,0.0,1,1,18,4,Upper German
ziehen_4,1475,0.0,1,1,18,4,Upper German
ziehen_4,1475,0.0,1,1,18,4,Upper German
ziehen_4,1475,0.0,0,1,18,4,Low German
ziehen_4,1475,0.0,1,1,18,4,Upper German
ziehen_4,1475,0.0,1,1,18,4,Upper German
ziehen_4,1475,0.0,1,1,18,4,Upper German
ziehen_4,1475,0.0,1,1,18,4,Upper German
ziehen_4,1475,0.0,1,1,18,4,Upper German
ziehen_4,1475,0.0,1,1,18,4,Central German
ziehen_4,1475,0.0,1,1,18,4,Central German
ziehen_4,1475,0.0,1,1,18,4,Central German
ziehen_4,1475,0.0,1,1,18,4,Upper German
ziehen_4,1475,0.0,1,1,18,4,Upper German
ziehen_4,1475,0.0,1,1,18,4,Upper German
ziehen_4,1475,0.0,1,1,18,4,Upper German
ziehen_4,1475,0.0,1,1,18,4,Upper German
ziehen_4,1475,0.0,1,1,18,4,Upper German
ziehen_4,1475,0.0,1,1,18,4,Upper German
ziehen_4,1475,0.0,1,1,18,4,Upper German
ziehen_4,1475,0.0,1,1,18,4,Upper German
ziehen_4,1486,11.0,1,1,18,4,Upper German
ziehen_4,1490,4.0,1,1,18,4,Upper German
ziehen_4,1498,8.0,1,1,18,4,Upper German
ziehen_4,1499,1.0,1,1,18,4,Central German
ziehen_4,1525,26.0,1,1,18,4,Central German
ziehen_4,1525,0.0,1,1,18,4,Upper German
ziehen_4,1525,0.0,1,1,18,4,Upper German
ziehen_4,1525,0.0,1,1,18,4,Upper German
ziehen_4,1525,0.0,1,1,18,4,Central German
ziehen_4,1525,0.0,1,1,18,4,Central German
ziehen_4,1550,25.0,1,1,18,4,Upper German
ziehen_4,1557,7.0,1,1,18,4,Upper German
ziehen_4,1575,18.0,1,1,18,4,Upper German
ziehen_4,1578,3.0,1,1,18,4,Upper German
ziehen_4,1582,4.0,1,1,18,4,Upper German
ziehen_4,1599,17.0,1,1,18,4,Central German
ziehen_4,1604,5.0,1,1,18,4,Upper German
ziehen_4,1608,4.0,0,1,18,4,Upper German
ziehen_4,1611,3.0,1,1,18,4,Upper German
ziehen_4,1650,39.0,1,1,18,4,Upper German
ziehen_4,1660,10.0,1,1,18,4,Upper German
ziehen_4,1664,4.0,1,1,18,4,Central German
ziehen_4,1668,4.0,1,1,18,4,Upper German
ziehen_4,1678,10.0,1,1,18,4,Upper German
ziehen_4,1679,1.0,0,1,18,4,Central German
ziehen_4,1680,1.0,1,1,18,4,Upper German
ziehen_4,1684,4.0,1,1,18,4,Upper German
ziehen_4,1734,50.0,1,1,18,4,Central German
ziehen_4,1756,22.0,1,1,18,4,Central German
zièhen_1,1050,0.0,1,1,19,1,Upper German
zièhen_1,1050,0.0,1,1,19,1,Upper German
zièhen_1,1050,0.0,1,1,19,1,Upper German
zièhen_1,1050,0.0,1,1,19,1,Upper German
zièhen_1,1050,0.0,1,1,19,1,Upper German
zièhen_1,1050,0.0,1,1,19,1,Upper German
zièhen_1,1063,13.0,1,1,19,1,Central German
zièhen_1,1063,0.0,1,1,19,1,Central German
zièhen_1,1063,0.0,1,1,19,1,Central German
zièhen_1,1065,2.0,1,1,19,1,Upper German
zièhen_1,1065,0.0,1,1,19,1,Upper German
zièhen_1,1065,0.0,1,1,19,1,Upper German
zièhen_1,1100,35.0,1,1,19,1,Central German
zièhen_1,1120,20.0,1,1,19,1,Upper German
zièhen_1,1125,5.0,1,1,19,1,Upper German
zièhen_1,1125,0.0,1,1,19,1,Upper German
zièhen_1,1127,2.0,1,1,19,1,Upper German
zièhen_1,1130,3.0,1,1,19,1,Upper German
zièhen_1,1140,10.0,1,1,19,1,Upper German
zièhen_1,1140,0.0,1,1,19,1,Upper German
zièhen_1,1140,0.0,1,1,19,1,Upper German
zièhen_1,1150,10.0,1,1,19,1,Upper German
zièhen_1,1150,0.0,1,1,19,1,Central German
zièhen_1,1150,0.0,1,1,19,1,Upper German
zièhen_1,1150,0.0,1,1,19,1,Central German
zièhen_1,1150,0.0,1,1,19,1,Upper German
zièhen_1,1150,0.0,1,1,19,1,Central German
zièhen_1,1150,0.0,1,1,19,1,Central German
